user_id,store_name,id,agent_id,icon_url,stage,create_at,update_at
1855,RusticGardenBakery,691,2860,https://buket_name.s3.ap-northeast-1.amazonaws.com/surface.tiff,NEW,2023-12-17T16:44:54.827533,2024-07-16T21:13:35.840104
1693,GoldenTableBistro,44,2418,https://buket_name.s3.ap-northeast-1.amazonaws.com/attorney.jpg,NEW,2024-02-25T10:01:44.827537,2023-12-05T17:27:38.840126
1961,SpicyGardenKitchen,349,2186,https://buket_name.s3.ap-northeast-1.amazonaws.com/name.bmp,NEW,2024-03-01T23:13:54.827542,2024-03-21T14:03:41.840149
1438,SpicyGardenEatery,517,2131,https://buket_name.s3.ap-northeast-1.amazonaws.com/attorney.bmp,NEW,2023-12-20T17:32:41.827546,2024-05-12T20:56:28.840171
1080,SunnyLoungeKitchen,446,2063,https://buket_name.s3.ap-northeast-1.amazonaws.com/case.gif,EXISTING,2024-09-19T17:08:56.827551,2024-02-11T13:16:05.840195
1986,GoldenCornerGrill,282,2632,https://buket_name.s3.ap-northeast-1.amazonaws.com/first.bmp,PROSPECT,2024-11-01T16:43:48.827555,2024-01-19T06:57:42.840217
1046,CozyHutGrill,936,2367,https://buket_name.s3.ap-northeast-1.amazonaws.com/song.bmp,NEW,2024-08-25T08:10:30.827560,2024-07-11T08:25:31.840239
1821,GoldenHutGrill,653,2833,https://buket_name.s3.ap-northeast-1.amazonaws.com/give.jpg,PROSPECT,2024-01-24T07:04:54.827564,2024-01-16T01:04:43.840261
1323,SpicyLoungeEatery,731,2430,https://buket_name.s3.ap-northeast-1.amazonaws.com/such.gif,EXISTING,2024-06-25T09:13:55.827569,2024-07-24T03:20:35.840284
1036,CozyCornerKitchen,600,2143,https://buket_name.s3.ap-northeast-1.amazonaws.com/trouble.gif,EXISTING,2024-06-08T15:00:53.827573,2024-01-16T14:36:50.840306
1149,GoldenGardenGrill,207,2123,https://buket_name.s3.ap-northeast-1.amazonaws.com/magazine.tiff,NEW,2024-07-31T01:17:30.827579,2024-08-04T19:25:14.840328
1634,CharmingPlateDiner,426,2956,https://buket_name.s3.ap-northeast-1.amazonaws.com/mouth.jpeg,PROSPECT,2024-09-19T07:48:16.827583,2024-03-25T06:45:26.840351
1999,GoldenHouseBistro,420,2437,https://buket_name.s3.ap-northeast-1.amazonaws.com/wear.jpg,PROSPECT,2024-10-09T18:54:35.827588,2024-07-29T10:55:44.840374
1693,CharmingCornerCafe,531,2049,https://buket_name.s3.ap-northeast-1.amazonaws.com/morning.png,NEW,2024-04-14T06:14:16.827592,2024-03-21T21:20:58.840397
1625,GoldenSpotKitchen,637,2358,https://buket_name.s3.ap-northeast-1.amazonaws.com/painting.bmp,NEW,2024-06-13T15:01:13.827606,2024-09-21T22:19:14.840418
1205,GoldenPlateBar,137,2119,https://buket_name.s3.ap-northeast-1.amazonaws.com/resource.bmp,EXISTING,2024-10-04T04:38:05.827611,2023-12-10T09:38:23.840440
1387,SpicyLoungeGrill,583,2573,https://buket_name.s3.ap-northeast-1.amazonaws.com/son.png,PROSPECT,2024-06-15T05:58:51.827615,2024-06-23T11:04:27.840463
1721,DeliciousCornerGrill,250,2509,https://buket_name.s3.ap-northeast-1.amazonaws.com/ball.png,EXISTING,2024-09-26T01:23:46.827620,2024-09-16T20:59:54.840486
1852,GoldenHouseBakery,826,2443,https://buket_name.s3.ap-northeast-1.amazonaws.com/last.tiff,EXISTING,2023-12-10T23:10:52.827624,2024-02-20T06:59:43.840521
1616,SunnyHutKitchen,106,2112,https://buket_name.s3.ap-northeast-1.amazonaws.com/figure.gif,PROSPECT,2024-07-20T01:20:04.827629,2024-02-15T13:54:15.840544
1201,DeliciousTableDiner,964,2430,https://buket_name.s3.ap-northeast-1.amazonaws.com/wear.png,NEW,2024-08-13T17:11:16.827633,2024-03-26T13:17:19.840567
1131,GoldenHutKitchen,617,2680,https://buket_name.s3.ap-northeast-1.amazonaws.com/key.png,EXISTING,2023-12-13T16:09:16.827637,2024-11-21T06:05:18.840591
1211,SunnyHouseGrill,171,2345,https://buket_name.s3.ap-northeast-1.amazonaws.com/through.jpg,NEW,2024-06-22T22:31:34.827642,2024-04-25T07:47:20.840615
1711,SunnyTableBar,825,2449,https://buket_name.s3.ap-northeast-1.amazonaws.com/political.jpg,PROSPECT,2024-10-04T15:44:25.827646,2024-10-22T22:40:09.840638
1724,CozyTableGrill,950,2939,https://buket_name.s3.ap-northeast-1.amazonaws.com/east.png,NEW,2024-11-23T03:15:41.827651,2024-09-06T20:19:57.840660
1239,DeliciousPlateDiner,846,2435,https://buket_name.s3.ap-northeast-1.amazonaws.com/realize.bmp,NEW,2024-11-24T08:40:54.827655,2024-01-09T22:14:02.840683
1014,RusticGardenBar,639,2070,https://buket_name.s3.ap-northeast-1.amazonaws.com/sit.bmp,NEW,2024-10-04T17:33:44.827660,2024-01-21T12:54:15.840707
1608,CozyGardenGrill,693,2707,https://buket_name.s3.ap-northeast-1.amazonaws.com/five.gif,PROSPECT,2024-07-25T16:02:36.827664,2023-11-27T00:01:32.840729
1253,SunnyHutDiner,798,2365,https://buket_name.s3.ap-northeast-1.amazonaws.com/over.png,EXISTING,2024-11-11T06:47:53.827669,2024-03-27T13:42:09.840751
1975,SpicyHutBistro,516,2429,https://buket_name.s3.ap-northeast-1.amazonaws.com/go.jpeg,NEW,2024-07-22T19:11:27.827673,2023-12-24T11:29:36.840774
1367,GoldenTableBakery,237,2217,https://buket_name.s3.ap-northeast-1.amazonaws.com/minute.bmp,PROSPECT,2024-03-22T01:23:22.827677,2024-08-03T08:35:38.840798
1741,SpicyPlateGrill,695,2421,https://buket_name.s3.ap-northeast-1.amazonaws.com/yes.jpeg,EXISTING,2024-10-21T05:58:55.827683,2024-04-11T23:07:49.840820
1916,GoldenSpotGrill,1000,2125,https://buket_name.s3.ap-northeast-1.amazonaws.com/spring.jpeg,NEW,2024-04-17T14:46:04.827687,2024-06-10T04:34:49.840858
1834,RusticPlateBakery,688,2392,https://buket_name.s3.ap-northeast-1.amazonaws.com/if.jpg,NEW,2024-01-13T12:13:10.827691,2024-10-16T15:29:06.840881
1282,SunnyGardenCafe,961,2090,https://buket_name.s3.ap-northeast-1.amazonaws.com/assume.jpg,EXISTING,2024-02-26T16:31:20.827696,2024-01-10T16:26:56.840903
1418,GoldenHouseEatery,970,2852,https://buket_name.s3.ap-northeast-1.amazonaws.com/put.gif,EXISTING,2024-02-13T11:37:23.827700,2024-06-11T21:04:05.840925
1610,CharmingHouseKitchen,882,2691,https://buket_name.s3.ap-northeast-1.amazonaws.com/edge.gif,NEW,2024-08-22T12:49:50.827705,2023-12-10T19:57:31.840948
1932,SpicyTableBistro,398,2766,https://buket_name.s3.ap-northeast-1.amazonaws.com/shoulder.jpeg,NEW,2024-05-02T20:35:31.827709,2024-09-10T14:56:40.840972
1421,RusticCornerKitchen,271,2582,https://buket_name.s3.ap-northeast-1.amazonaws.com/around.jpeg,NEW,2024-03-25T01:41:44.827713,2024-11-11T00:30:37.840994
1732,SunnyHutGrill,571,2195,https://buket_name.s3.ap-northeast-1.amazonaws.com/medical.bmp,EXISTING,2024-01-11T04:00:07.827717,2024-11-24T19:06:58.841016
1826,DeliciousLoungeBistro,793,2522,https://buket_name.s3.ap-northeast-1.amazonaws.com/chance.jpg,PROSPECT,2024-02-22T20:58:31.827722,2024-09-23T14:56:11.841038
1138,RusticGardenDiner,338,2521,https://buket_name.s3.ap-northeast-1.amazonaws.com/voice.jpg,PROSPECT,2024-01-08T05:29:50.827726,2023-12-03T12:03:35.841061
1011,RusticHutBistro,535,2658,https://buket_name.s3.ap-northeast-1.amazonaws.com/series.png,NEW,2024-07-10T01:08:39.827730,2024-11-22T12:23:20.841087
1823,RusticCornerGrill,941,2485,https://buket_name.s3.ap-northeast-1.amazonaws.com/report.bmp,EXISTING,2024-08-27T03:27:48.827735,2024-04-07T19:16:41.841110
1200,SpicyHutKitchen,740,2296,https://buket_name.s3.ap-northeast-1.amazonaws.com/civil.tiff,PROSPECT,2024-03-04T03:33:57.827739,2024-05-17T17:29:06.841132
1915,CozyGardenBistro,270,2969,https://buket_name.s3.ap-northeast-1.amazonaws.com/its.jpeg,EXISTING,2024-06-19T06:19:28.827743,2024-08-07T08:58:52.841154
1947,SunnyLoungeGrill,886,2168,https://buket_name.s3.ap-northeast-1.amazonaws.com/population.bmp,NEW,2024-11-16T10:47:53.827747,2024-07-16T05:26:24.841176
1547,CozyLoungeBistro,280,2636,https://buket_name.s3.ap-northeast-1.amazonaws.com/imagine.jpg,NEW,2024-04-29T17:56:47.827752,2024-07-01T01:50:18.841199
1583,CozyHouseGrill,312,2257,https://buket_name.s3.ap-northeast-1.amazonaws.com/anyone.jpg,NEW,2024-03-24T09:05:20.827756,2024-07-15T00:14:44.841222
1305,CharmingHouseBar,294,2346,https://buket_name.s3.ap-northeast-1.amazonaws.com/market.bmp,PROSPECT,2023-12-22T14:01:00.827761,2024-08-24T13:06:52.841244
1211,CharmingSpotBistro,912,2233,https://buket_name.s3.ap-northeast-1.amazonaws.com/again.gif,NEW,2024-01-18T19:23:41.827765,2024-01-29T00:58:27.841269
1533,SpicyCornerBakery,575,2480,https://buket_name.s3.ap-northeast-1.amazonaws.com/piece.bmp,NEW,2023-12-26T08:09:35.827770,2024-08-15T06:24:34.841293
1014,RusticLoungeKitchen,708,2847,https://buket_name.s3.ap-northeast-1.amazonaws.com/cause.png,EXISTING,2024-10-13T19:37:08.827774,2023-12-03T18:16:39.841318
1441,CozyHutBakery,160,2508,https://buket_name.s3.ap-northeast-1.amazonaws.com/game.tiff,EXISTING,2024-01-05T09:11:34.827778,2023-12-02T05:52:58.841343
1788,CozyGardenBar,15,2372,https://buket_name.s3.ap-northeast-1.amazonaws.com/scene.bmp,NEW,2024-10-12T01:07:02.827783,2024-10-18T12:56:00.841365
1604,SunnyHutBistro,417,2440,https://buket_name.s3.ap-northeast-1.amazonaws.com/range.png,PROSPECT,2023-12-18T20:41:16.827787,2024-04-07T05:47:43.841389
1728,GoldenLoungeBistro,372,2383,https://buket_name.s3.ap-northeast-1.amazonaws.com/day.jpeg,EXISTING,2023-12-30T11:17:05.827791,2024-04-26T02:38:57.841411
1658,GoldenHutDiner,429,2211,https://buket_name.s3.ap-northeast-1.amazonaws.com/step.jpg,NEW,2024-06-27T03:34:23.827795,2024-05-17T12:27:57.841434
1633,DeliciousLoungeKitchen,45,2183,https://buket_name.s3.ap-northeast-1.amazonaws.com/bring.jpg,PROSPECT,2024-02-19T14:09:01.827800,2024-04-18T06:06:32.841457
1424,CozyTableBar,476,2030,https://buket_name.s3.ap-northeast-1.amazonaws.com/poor.bmp,PROSPECT,2024-02-12T12:31:55.827806,2024-02-21T05:15:33.841479
1029,SunnyHouseBakery,52,2100,https://buket_name.s3.ap-northeast-1.amazonaws.com/manage.tiff,EXISTING,2024-01-29T18:51:22.827810,2024-03-19T08:26:30.841501
1345,GoldenTableCafe,512,2959,https://buket_name.s3.ap-northeast-1.amazonaws.com/project.png,NEW,2024-09-18T03:50:19.827815,2023-12-21T02:35:19.841524
1379,CozyGardenKitchen,165,2813,https://buket_name.s3.ap-northeast-1.amazonaws.com/rather.jpeg,NEW,2024-06-08T08:40:54.827819,2024-09-23T10:08:27.841547
1755,GoldenPlateKitchen,892,2610,https://buket_name.s3.ap-northeast-1.amazonaws.com/rest.bmp,NEW,2024-03-02T02:34:00.827824,2024-07-16T15:25:03.841570
1015,RusticLoungeCafe,871,2897,https://buket_name.s3.ap-northeast-1.amazonaws.com/pretty.tiff,NEW,2024-04-15T16:53:58.827828,2024-08-13T05:12:54.841592
1314,DeliciousPlateBar,239,2540,https://buket_name.s3.ap-northeast-1.amazonaws.com/story.jpeg,EXISTING,2024-08-31T09:51:30.827833,2024-09-09T07:54:09.841615
1565,CozyCornerDiner,742,2997,https://buket_name.s3.ap-northeast-1.amazonaws.com/which.gif,EXISTING,2024-07-27T01:12:22.827838,2024-03-28T18:57:16.841640
1720,CozySpotBar,874,2170,https://buket_name.s3.ap-northeast-1.amazonaws.com/successful.jpg,NEW,2024-01-06T21:13:33.827878,2024-11-26T08:43:51.841663
1036,DeliciousGardenBakery,663,2561,https://buket_name.s3.ap-northeast-1.amazonaws.com/whom.jpeg,NEW,2024-08-08T02:07:09.827883,2024-07-28T13:03:59.841690
1719,GoldenPlateDiner,127,2715,https://buket_name.s3.ap-northeast-1.amazonaws.com/turn.tiff,EXISTING,2024-10-01T19:11:12.827888,2024-03-08T23:20:29.841713
1856,RusticGardenBistro,661,2540,https://buket_name.s3.ap-northeast-1.amazonaws.com/take.tiff,NEW,2024-08-03T06:28:27.827892,2024-10-31T15:37:20.841735
1996,CharmingCornerBakery,931,2636,https://buket_name.s3.ap-northeast-1.amazonaws.com/natural.bmp,EXISTING,2024-03-24T20:01:34.827897,2024-04-23T18:13:31.841757
1073,CozyPlateBar,126,2909,https://buket_name.s3.ap-northeast-1.amazonaws.com/American.gif,EXISTING,2024-09-13T15:52:05.827901,2024-07-24T00:50:35.841780
1797,DeliciousLoungeKitchen,822,2655,https://buket_name.s3.ap-northeast-1.amazonaws.com/light.jpg,PROSPECT,2024-01-01T21:57:02.827905,2024-02-02T01:39:22.841801
1745,DeliciousCornerBistro,8,2707,https://buket_name.s3.ap-northeast-1.amazonaws.com/something.jpeg,EXISTING,2024-08-09T07:10:43.827910,2024-08-24T06:08:33.841824
1947,SunnyHouseCafe,279,2508,https://buket_name.s3.ap-northeast-1.amazonaws.com/lose.gif,NEW,2024-01-04T16:59:08.827914,2024-05-07T15:00:39.841847
1553,DeliciousTableGrill,768,3000,https://buket_name.s3.ap-northeast-1.amazonaws.com/strategy.jpeg,NEW,2024-05-08T15:48:31.827919,2024-04-29T23:08:45.841868
1984,DeliciousLoungeBakery,953,2020,https://buket_name.s3.ap-northeast-1.amazonaws.com/bag.tiff,PROSPECT,2024-10-09T10:28:11.827923,2024-04-08T02:00:32.841891
1835,DeliciousCornerBar,437,2215,https://buket_name.s3.ap-northeast-1.amazonaws.com/week.bmp,NEW,2024-09-23T20:19:50.827928,2024-10-29T05:07:23.841914
1839,SpicyPlateDiner,565,2802,https://buket_name.s3.ap-northeast-1.amazonaws.com/mention.bmp,EXISTING,2024-08-03T03:36:09.827932,2024-02-16T21:48:19.841936
1397,GoldenHouseDiner,852,2549,https://buket_name.s3.ap-northeast-1.amazonaws.com/wear.jpeg,PROSPECT,2024-10-19T14:40:43.827936,2024-09-11T08:12:25.841959
1212,CozyPlateKitchen,701,2078,https://buket_name.s3.ap-northeast-1.amazonaws.com/you.bmp,EXISTING,2024-09-13T04:32:26.827940,2024-05-12T15:50:31.841981
1888,GoldenPlateDiner,423,2524,https://buket_name.s3.ap-northeast-1.amazonaws.com/reflect.png,NEW,2024-08-19T06:34:09.827945,2024-03-12T13:08:36.842004
1632,RusticSpotGrill,389,2427,https://buket_name.s3.ap-northeast-1.amazonaws.com/owner.png,EXISTING,2024-09-02T01:17:49.827949,2024-10-22T18:10:46.842025
1156,DeliciousCornerDiner,535,2103,https://buket_name.s3.ap-northeast-1.amazonaws.com/drug.gif,NEW,2024-09-15T13:16:17.827954,2024-07-29T00:23:40.842048
1160,DeliciousTableEatery,866,2434,https://buket_name.s3.ap-northeast-1.amazonaws.com/stand.bmp,NEW,2024-01-04T22:26:16.827958,2024-03-10T04:02:58.842071
1443,SunnyLoungeBar,660,2407,https://buket_name.s3.ap-northeast-1.amazonaws.com/state.tiff,NEW,2024-04-12T13:22:50.827963,2024-03-02T22:02:52.842096
1858,GoldenGardenBistro,109,2556,https://buket_name.s3.ap-northeast-1.amazonaws.com/say.png,EXISTING,2023-12-07T23:02:25.827972,2023-12-11T13:54:49.842118
1035,SunnyHouseBakery,483,2209,https://buket_name.s3.ap-northeast-1.amazonaws.com/kitchen.png,EXISTING,2024-02-03T17:16:40.827977,2024-03-10T20:01:19.842141
1871,RusticPlateBistro,271,2255,https://buket_name.s3.ap-northeast-1.amazonaws.com/focus.png,EXISTING,2024-11-14T21:13:58.827982,2023-11-27T21:00:25.842163
1376,SpicyPlateCafe,856,2593,https://buket_name.s3.ap-northeast-1.amazonaws.com/child.bmp,PROSPECT,2024-05-26T16:23:58.827986,2023-12-20T17:48:12.842185
1121,SpicyGardenEatery,857,2931,https://buket_name.s3.ap-northeast-1.amazonaws.com/wait.jpg,PROSPECT,2024-03-13T06:17:31.827991,2024-02-20T21:06:56.842207
1483,SunnyHouseKitchen,668,2775,https://buket_name.s3.ap-northeast-1.amazonaws.com/knowledge.png,PROSPECT,2023-12-25T12:04:49.827995,2024-04-04T02:04:12.842231
1190,CozyLoungeGrill,480,2115,https://buket_name.s3.ap-northeast-1.amazonaws.com/would.bmp,EXISTING,2024-07-02T13:17:32.828000,2024-03-30T16:56:32.842253
1083,DeliciousGardenBistro,814,2351,https://buket_name.s3.ap-northeast-1.amazonaws.com/just.bmp,PROSPECT,2024-02-13T13:03:22.828004,2024-04-01T00:53:31.842278
1201,SpicyHouseKitchen,988,2693,https://buket_name.s3.ap-northeast-1.amazonaws.com/bit.bmp,NEW,2024-02-29T12:14:20.828008,2024-11-11T04:07:23.842300
1983,SunnyTableDiner,962,2485,https://buket_name.s3.ap-northeast-1.amazonaws.com/staff.jpg,NEW,2024-08-07T14:22:19.828013,2024-02-17T16:58:11.842323
1918,GoldenLoungeKitchen,152,2134,https://buket_name.s3.ap-northeast-1.amazonaws.com/similar.gif,NEW,2024-01-19T03:04:16.828017,2024-10-23T15:45:59.842345
1198,RusticCornerBistro,90,2903,https://buket_name.s3.ap-northeast-1.amazonaws.com/strong.bmp,PROSPECT,2024-04-24T15:23:10.828021,2024-04-18T04:33:01.842368
1797,GoldenGardenKitchen,618,2680,https://buket_name.s3.ap-northeast-1.amazonaws.com/lawyer.jpg,PROSPECT,2024-08-25T08:20:28.828026,2024-10-21T22:32:03.842390
1388,GoldenTableKitchen,807,2538,https://buket_name.s3.ap-northeast-1.amazonaws.com/key.tiff,NEW,2024-02-08T23:13:12.828030,2024-10-24T07:10:57.842412
1363,GoldenHouseGrill,958,2960,https://buket_name.s3.ap-northeast-1.amazonaws.com/model.bmp,EXISTING,2024-10-12T09:27:20.828034,2024-10-10T23:50:51.842435
1199,SpicyGardenKitchen,164,2149,https://buket_name.s3.ap-northeast-1.amazonaws.com/seven.jpeg,EXISTING,2024-08-08T23:25:13.828039,2024-04-04T09:34:29.842458
1740,CozyGardenDiner,586,2036,https://buket_name.s3.ap-northeast-1.amazonaws.com/bar.jpeg,EXISTING,2024-01-26T20:30:25.828043,2024-09-06T06:56:33.842481
1728,CozyHouseBakery,354,2547,https://buket_name.s3.ap-northeast-1.amazonaws.com/avoid.jpeg,PROSPECT,2024-05-07T14:02:22.828048,2024-05-30T10:53:58.842504
1711,RusticHouseBakery,220,2672,https://buket_name.s3.ap-northeast-1.amazonaws.com/her.bmp,NEW,2024-07-30T06:33:51.828052,2024-04-29T03:54:00.842526
1477,DeliciousPlateDiner,219,2448,https://buket_name.s3.ap-northeast-1.amazonaws.com/all.tiff,PROSPECT,2024-10-31T09:43:34.828056,2024-04-15T16:16:23.842549
1976,DeliciousSpotCafe,229,2431,https://buket_name.s3.ap-northeast-1.amazonaws.com/happen.jpeg,EXISTING,2024-02-11T07:38:49.828061,2024-06-10T09:09:29.842572
1054,GoldenGardenBistro,58,2139,https://buket_name.s3.ap-northeast-1.amazonaws.com/action.gif,PROSPECT,2024-11-25T10:45:24.828065,2024-06-16T21:16:28.842594
1672,GoldenGardenBistro,576,2262,https://buket_name.s3.ap-northeast-1.amazonaws.com/tell.gif,PROSPECT,2023-12-31T02:43:15.828070,2024-01-21T05:46:21.842618
1608,SpicyGardenKitchen,603,2402,https://buket_name.s3.ap-northeast-1.amazonaws.com/avoid.jpeg,NEW,2024-11-20T03:07:52.828074,2024-05-04T11:23:44.842650
1667,GoldenCornerBakery,657,2859,https://buket_name.s3.ap-northeast-1.amazonaws.com/walk.png,EXISTING,2023-12-02T17:50:05.828079,2023-12-21T23:02:04.842672
1199,SpicyTableEatery,943,2859,https://buket_name.s3.ap-northeast-1.amazonaws.com/despite.gif,EXISTING,2023-12-28T22:48:46.828083,2024-03-25T19:40:35.842696
1610,SpicyTableBistro,89,2639,https://buket_name.s3.ap-northeast-1.amazonaws.com/democratic.bmp,PROSPECT,2024-02-25T16:55:43.828087,2024-04-26T23:00:54.842720
1007,RusticHouseBistro,226,2454,https://buket_name.s3.ap-northeast-1.amazonaws.com/report.tiff,PROSPECT,2024-09-09T02:47:50.828092,2024-01-10T07:15:45.842742
1507,GoldenPlateEatery,297,2126,https://buket_name.s3.ap-northeast-1.amazonaws.com/writer.tiff,NEW,2024-08-10T15:39:37.828097,2023-12-12T21:05:08.842765
1277,RusticCornerEatery,631,2698,https://buket_name.s3.ap-northeast-1.amazonaws.com/small.bmp,NEW,2024-01-05T10:09:49.828101,2024-02-26T07:18:15.842788
1417,GoldenHouseCafe,189,2903,https://buket_name.s3.ap-northeast-1.amazonaws.com/finally.bmp,NEW,2024-08-21T07:40:40.828105,2024-09-09T00:13:02.842811
1833,GoldenHouseEatery,201,2424,https://buket_name.s3.ap-northeast-1.amazonaws.com/road.jpeg,PROSPECT,2024-02-10T13:08:11.828110,2024-09-25T07:57:09.842834
1405,DeliciousTableBar,859,2132,https://buket_name.s3.ap-northeast-1.amazonaws.com/worker.bmp,PROSPECT,2024-04-15T02:22:36.828114,2024-01-29T02:52:38.842856
1343,RusticHouseDiner,827,2737,https://buket_name.s3.ap-northeast-1.amazonaws.com/early.png,EXISTING,2024-09-29T14:14:54.828118,2023-12-08T02:01:09.842879
1819,CharmingPlateBar,526,2950,https://buket_name.s3.ap-northeast-1.amazonaws.com/culture.gif,PROSPECT,2024-02-09T21:33:01.828123,2024-01-06T04:56:35.842902
1314,RusticHouseBistro,641,2431,https://buket_name.s3.ap-northeast-1.amazonaws.com/budget.jpg,NEW,2024-05-21T18:38:40.828127,2023-12-29T04:37:17.842925
1826,SpicyLoungeGrill,779,2477,https://buket_name.s3.ap-northeast-1.amazonaws.com/guy.jpg,PROSPECT,2024-07-19T11:14:59.828132,2024-10-02T09:38:57.842948
1163,SpicyPlateBar,167,2991,https://buket_name.s3.ap-northeast-1.amazonaws.com/evening.tiff,NEW,2024-05-30T08:02:37.828136,2024-01-15T18:10:42.842971
1725,CharmingHouseDiner,947,2531,https://buket_name.s3.ap-northeast-1.amazonaws.com/ahead.gif,NEW,2024-08-19T08:16:35.828140,2024-01-20T05:20:36.842993
1529,RusticTableBakery,963,2999,https://buket_name.s3.ap-northeast-1.amazonaws.com/high.gif,PROSPECT,2024-04-03T23:03:13.828145,2024-06-09T09:44:01.843016
1330,RusticPlateBakery,902,2697,https://buket_name.s3.ap-northeast-1.amazonaws.com/material.jpeg,NEW,2024-09-11T22:18:45.828149,2024-07-15T10:47:10.843039
1354,SunnyPlateBakery,779,2247,https://buket_name.s3.ap-northeast-1.amazonaws.com/fine.jpeg,NEW,2023-11-30T12:05:09.828153,2024-06-02T18:32:57.843061
1470,SpicyHouseBistro,42,2257,https://buket_name.s3.ap-northeast-1.amazonaws.com/provide.png,EXISTING,2023-12-15T16:49:48.828158,2024-10-14T19:18:04.843084
1113,CozyHutBakery,763,2084,https://buket_name.s3.ap-northeast-1.amazonaws.com/create.jpeg,PROSPECT,2024-05-18T14:32:36.828162,2024-03-28T08:49:45.843106
1862,SunnyHutEatery,780,2767,https://buket_name.s3.ap-northeast-1.amazonaws.com/be.png,PROSPECT,2024-05-02T20:17:20.828166,2024-06-01T20:26:00.843129
1122,RusticSpotEatery,175,2366,https://buket_name.s3.ap-northeast-1.amazonaws.com/none.bmp,EXISTING,2024-01-13T02:51:57.828171,2024-04-30T05:26:34.843154
1490,SpicyLoungeGrill,650,2331,https://buket_name.s3.ap-northeast-1.amazonaws.com/foot.png,NEW,2024-08-21T12:26:03.828175,2024-03-08T12:50:35.843187
1523,CharmingCornerBakery,513,2322,https://buket_name.s3.ap-northeast-1.amazonaws.com/however.gif,NEW,2024-11-16T10:51:53.828179,2024-09-30T04:42:47.843209
1866,CharmingPlateKitchen,897,2782,https://buket_name.s3.ap-northeast-1.amazonaws.com/young.gif,PROSPECT,2024-02-29T16:15:20.828184,2024-08-21T01:56:13.843232
1093,CozyCornerBar,2,2625,https://buket_name.s3.ap-northeast-1.amazonaws.com/summer.gif,NEW,2024-05-01T02:46:25.828188,2024-07-22T11:43:09.843254
1586,CharmingLoungeBar,653,2939,https://buket_name.s3.ap-northeast-1.amazonaws.com/four.gif,PROSPECT,2024-03-10T22:29:50.828192,2024-08-25T18:45:04.843276
1041,DeliciousCornerKitchen,381,2662,https://buket_name.s3.ap-northeast-1.amazonaws.com/eight.png,EXISTING,2024-03-07T22:50:18.828197,2024-05-10T23:32:28.843298
1085,RusticCornerKitchen,114,2779,https://buket_name.s3.ap-northeast-1.amazonaws.com/somebody.gif,EXISTING,2024-08-09T10:53:21.828201,2024-09-03T19:45:59.843321
1386,SunnyCornerBistro,240,2473,https://buket_name.s3.ap-northeast-1.amazonaws.com/film.gif,NEW,2024-02-19T12:32:14.828206,2024-07-27T01:27:26.843345
1803,SunnyLoungeBar,774,2976,https://buket_name.s3.ap-northeast-1.amazonaws.com/kind.jpeg,EXISTING,2024-04-23T16:46:44.828210,2024-02-24T03:30:56.843367
1547,GoldenTableCafe,731,2974,https://buket_name.s3.ap-northeast-1.amazonaws.com/any.tiff,PROSPECT,2024-02-13T07:01:02.828214,2023-12-17T14:53:44.843390
1058,CharmingHouseBakery,93,2739,https://buket_name.s3.ap-northeast-1.amazonaws.com/plant.gif,EXISTING,2024-06-29T01:43:16.828218,2024-10-08T10:02:47.843412
1460,CozyGardenGrill,69,2841,https://buket_name.s3.ap-northeast-1.amazonaws.com/indeed.bmp,NEW,2024-10-27T00:04:21.828223,2024-08-05T14:48:03.843434
1718,RusticSpotCafe,395,2857,https://buket_name.s3.ap-northeast-1.amazonaws.com/scientist.bmp,PROSPECT,2024-05-12T04:07:31.828227,2024-04-02T11:00:53.843457
1475,CozyHouseCafe,536,2425,https://buket_name.s3.ap-northeast-1.amazonaws.com/cause.bmp,NEW,2024-10-29T03:27:38.828231,2024-01-09T07:24:27.843479
1165,RusticHutBakery,815,2286,https://buket_name.s3.ap-northeast-1.amazonaws.com/firm.jpg,NEW,2024-04-13T03:04:40.828236,2024-09-09T03:43:03.843502
1545,SpicyGardenCafe,162,2250,https://buket_name.s3.ap-northeast-1.amazonaws.com/keep.png,EXISTING,2024-11-14T14:37:34.828241,2024-01-03T19:16:32.843526
1764,DeliciousLoungeBistro,343,2809,https://buket_name.s3.ap-northeast-1.amazonaws.com/with.tiff,NEW,2023-12-15T12:17:25.828245,2024-04-11T16:10:08.843548
1408,RusticCornerGrill,62,2667,https://buket_name.s3.ap-northeast-1.amazonaws.com/perhaps.gif,PROSPECT,2024-05-03T00:05:22.828267,2024-09-03T15:08:57.843571
1985,RusticLoungeDiner,324,2906,https://buket_name.s3.ap-northeast-1.amazonaws.com/fire.jpg,PROSPECT,2024-09-12T04:10:00.828271,2023-12-08T05:32:56.843594
1074,GoldenPlateBistro,498,2639,https://buket_name.s3.ap-northeast-1.amazonaws.com/hear.tiff,NEW,2024-09-02T09:15:42.828275,2023-12-09T03:42:29.843616
1999,CozyHouseBakery,922,2689,https://buket_name.s3.ap-northeast-1.amazonaws.com/energy.bmp,NEW,2024-02-21T01:24:40.828280,2024-02-26T20:35:38.843640
1925,GoldenSpotEatery,726,2681,https://buket_name.s3.ap-northeast-1.amazonaws.com/project.jpg,NEW,2023-12-04T21:28:43.828284,2024-10-24T01:15:33.843662
